131 5566.747469 2.186E-33 1.775E-03.04000.300 4932.83610.660.000000       X3/2   2       X1/2   0                OP 15.5ff     232210 6 5 2 1 1 0    60.0   64.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=2;J=14.5;parity=-;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=15.5;parity=+;kronigParity=f
131 5566.974713 2.421E-79 1.272E-03.04000.30026633.47250.660.000000       X3/2  11       X1/2   8                QR 13.5ff     122210 6 5 2 1 1 0    60.0   56.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=11;J=14.5;parity=-;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=8;J=13.5;parity=+;kronigParity=f
131 5567.023973 5.269E-75 2.493E+01.05300.30026423.48630.660.000000       X3/2  12       X3/2   9                RR  4.5ff     232210 6 5 2 1 1 0    24.0   20.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=12;J=5.5;parity=+;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=9;J=4.5;parity=-;kronigParity=f
131 5567.103956 5.279E-75 2.493E+01.05300.30026423.15150.660.000000       X3/2  12       X3/2   9                RR  4.5ee     232210 6 5 2 1 1 0    24.0   20.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=12;J=5.5;parity=-;kronigParity=e,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=9;J=4.5;parity=+;kronigParity=e
131 5568.296012 3.883E-57 2.662E-02.04000.30016876.03010.660.000000       X3/2   3       X3/2   1                QQ 28.5fe     232210 6 5 2 1 1 0   116.0  116.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=3;J=28.5;parity=-;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=1;J=28.5;parity=+;kronigParity=e
131 5569.115865 6.085E-53 1.359E-01.04000.30015114.32280.660.000000       X1/2   5       X1/2   3                QQ 16.5fe     232210 6 5 2 1 1 0    68.0   68.0,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=5;J=16.5;parity=-;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=3;J=16.5;parity=+;kronigParity=e
131 5569.185672 3.006E-51 6.068E-01.04000.30014464.76800.660.000000       X1/2   6       X1/2   4                QQ  7.5fe     232210 6 5 2 1 1 0    32.0   32.0,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=6;J=7.5;parity=+;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=4;J=7.5;parity=-;kronigParity=e
131 5569.361293 1.092E-50 1.525E+00.04000.30014413.17760.660.000000       X3/2   6       X3/2   4                QQ  8.5fe     232210 6 5 2 1 1 0    36.0   36.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=6;J=8.5;parity=-;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=4;J=8.5;parity=+;kronigParity=e
131 5569.921621 1.070E-36 8.930E-03.04000.300 6787.17760.660.000000       X3/2   3       X1/2   1                OP 12.5ff     232210 6 5 2 1 1 0    48.0   52.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=3;J=11.5;parity=+;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=1;J=12.5;parity=-;kronigParity=f
131 5570.246274 2.428E-67 4.364E-04.04000.30020816.15640.660.000000       X1/2   6       X3/2   4                RQ 22.5fe     232210 6 5 2 1 1 0    92.0   92.0,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=6;J=22.5;parity=-;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=4;J=22.5;parity=+;kronigParity=e
